Filename,Type,Camera ID,Timestamp,Person Detected,Person Count,Highest Confidence,Detection Time (ms)
snapshot_cam2_2025-07-11T09-45-27-157Z.jpg,snapshot,cam2,2025:07:11T09:45:27,false,0,0,1058
snapshot_cam2_2025-07-11T10-15-47-443Z.jpg,snapshot,cam2,2025:07:11T10:15:47,true,1,63,669
snapshot_cam2_2025-07-11T10-16-01-622Z.jpg,snapshot,cam2,2025:07:11T10:16:01,false,0,0,610
snapshot_cam2_2025-07-11T10-20-16-713Z.jpg,snapshot,cam2,2025:07:11T10:20:16,false,0,0,474
snapshot_cam2_2025-07-11T10-20-26-807Z.jpg,snapshot,cam2,2025:07:11T10:20:26,false,0,0,642
snapshot_cam2_2025-07-11T10-21-26-715Z.jpg,snapshot,cam2,2025:07:11T10:21:26,false,0,0,613
snapshot_cam2_2025-07-11T10-23-56-913Z.jpg,snapshot,cam2,2025:07:11T10:23:56,false,0,0,449
snapshot_cam2_2025-07-11T10-30-52-621Z.jpg,snapshot,cam2,2025:07:11T10:30:52,false,0,0,416
snapshot_cam2_2025-07-11T10-31-16-523Z.jpg,snapshot,cam2,2025:07:11T10:31:16,true,1,86,302
snapshot_cam2_2025-07-11T10-32-27-464Z.jpg,snapshot,cam2,2025:07:11T10:32:27,false,0,0,303
snapshot_cam2_2025-07-13T05-57-47-080Z.jpg,snapshot,cam2,2025:07:13T05:57:47,false,0,0,314
snapshot_cam2_2025-07-13T06-01-47-109Z.jpg,snapshot,cam2,2025:07:13T06:01:47,false,0,0,493
snapshot_cam2_2025-07-13T06-02-02-813Z.jpg,snapshot,cam2,2025:07:13T06:02:02,false,0,0,605
snapshot_cam2_2025-07-13T06-02-13-028Z.jpg,snapshot,cam2,2025:07:13T06:02:13,false,0,0,483
snapshot_cam2_2025-07-13T06-02-23-081Z.jpg,snapshot,cam2,2025:07:13T06:02:23,true,1,74,731
snapshot_cam2_2025-07-13T06-02-33-149Z.jpg,snapshot,cam2,2025:07:13T06:02:33,false,0,0,427
snapshot_cam2_2025-07-13T06-03-08-396Z.jpg,snapshot,cam2,2025:07:13T06:03:08,false,0,0,378
snapshot_cam2_2025-07-13T06-03-18-662Z.jpg,snapshot,cam2,2025:07:13T06:03:18,false,0,0,556
